model,domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus,mean_accepted_prefix,mean_accepted_beyond_first,emitted_tokens_per_round,rounds_per_100_tokens,verification_rounds,position_1_survival,decode_seconds
H8,TinyStories validation,2,48,48,2,248062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1070728840004449
H8,TinyStories validation,2,48,48,3,348062,0.6666666666666666,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11782882200077438
H8,TinyStories validation,2,49,49,0,49062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11759574799998518
H8,TinyStories validation,2,49,49,1,149062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10851324299983389
H8,TinyStories validation,2,49,49,2,249062,0.6666666666666666,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11750515699986863
H8,TinyStories validation,2,49,49,3,349062,0.6153846153846154,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11737561100017047
H8,TinyStories validation,2,50,50,0,50062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1077341959999103
H8,TinyStories validation,2,50,50,1,150062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.09859128300013253
H8,TinyStories validation,2,50,50,2,250062,0.35714285714285715,1.2857142857142858,0.35714285714285715,2.2857142857142856,43.75,14.0,0.9285714285714286,0.12677142200027447
H8,TinyStories validation,2,50,50,3,350062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.10867821400006505
H8,TinyStories validation,2,51,51,0,51062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11650656399979198
H8,TinyStories validation,2,51,51,1,151062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.09994704100063245
H8,TinyStories validation,2,51,51,2,251062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10792813099942578
H8,TinyStories validation,2,51,51,3,351062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10742811199997959
H8,TinyStories validation,2,52,52,0,52062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.09927440000046772
H8,TinyStories validation,2,52,52,1,152062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.1183969640005671
H8,TinyStories validation,2,52,52,2,252062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11647307600014756
H8,TinyStories validation,2,52,52,3,352062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11671018800007005
H8,TinyStories validation,2,53,53,0,53062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10941206100051204
H8,TinyStories validation,2,53,53,1,153062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10827702900041913
H8,TinyStories validation,2,53,53,2,253062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10740206999980728
H8,TinyStories validation,2,53,53,3,353062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11695099000007758
H8,TinyStories validation,2,54,54,0,54062,0.38461538461538464,1.3571428571428572,0.35714285714285715,2.2857142857142856,43.75,14.0,1.0,0.12665679399924556
H8,TinyStories validation,2,54,54,1,154062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.09929117299998325
H8,TinyStories validation,2,54,54,2,254062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.1180631600000197
H8,TinyStories validation,2,54,54,3,354062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10793766499955382
H8,TinyStories validation,2,55,55,0,55062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.09843064999950002
H8,TinyStories validation,2,55,55,1,155062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1078927640000984
H8,TinyStories validation,2,55,55,2,255062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11645560499982821
H8,TinyStories validation,2,55,55,3,355062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11662990700006048
H8,TinyStories validation,2,56,56,0,56062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10722492999957467
H8,TinyStories validation,2,56,56,1,156062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10813789399981033
H8,TinyStories validation,2,56,56,2,256062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10957463900012954
H8,TinyStories validation,2,56,56,3,356062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10978479900040838
H8,TinyStories validation,2,57,57,0,57062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11961078700005601
H8,TinyStories validation,2,57,57,1,157062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10942649799926585
H8,TinyStories validation,2,57,57,2,257062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.09956505500031199
H8,TinyStories validation,2,57,57,3,357062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10851600200021494
H8,TinyStories validation,2,58,58,0,58062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10898260899921297
H8,TinyStories validation,2,58,58,1,158062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11710212199977832
H8,TinyStories validation,2,58,58,2,258062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11693784799990681
H8,TinyStories validation,2,58,58,3,358062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10825011500037363
H8,TinyStories validation,2,59,59,0,59062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11045939900031954
H8,TinyStories validation,2,59,59,1,159062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10971229599999788
H8,TinyStories validation,2,59,59,2,259062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11853085100028693
H8,TinyStories validation,2,59,59,3,359062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10941713400006847
H8,TinyStories validation,2,60,60,0,60062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11818461700022453
H8,TinyStories validation,2,60,60,1,160062,0.6666666666666666,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.1187587739996161
H8,TinyStories validation,2,60,60,2,260062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1116779329995552
H8,TinyStories validation,2,60,60,3,360062,0.5384615384615384,1.4615384615384615,0.5384615384615384,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11941463099992689
H8,TinyStories validation,2,61,61,0,61062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11026431600021169
H8,TinyStories validation,2,61,61,1,161062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11243985799956135
H8,TinyStories validation,2,61,61,2,261062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11019097500047792
H8,TinyStories validation,2,61,61,3,361062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11826111499976832
H8,TinyStories validation,2,62,62,0,62062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11049749900030292
H8,TinyStories validation,2,62,62,1,162062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10112623599979997
H8,TinyStories validation,2,62,62,2,262062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11805456599995523
H8,TinyStories validation,2,62,62,3,362062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11649471200053085
H8,TinyStories validation,2,63,63,0,63062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11780642099984107
H8,TinyStories validation,2,63,63,1,163062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10972472000048583
H8,TinyStories validation,2,63,63,2,263062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11437300000034156
H8,TinyStories validation,2,63,63,3,363062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10877548700045736
H8,TinyStories validation,2,64,64,0,64062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10947656000007555
H8,TinyStories validation,2,64,64,1,164062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11153848600042693
H8,TinyStories validation,2,64,64,2,264062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10930158800056233
H8,TinyStories validation,2,64,64,3,364062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11828579900065961
H8,TinyStories validation,2,65,65,0,65062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10135264400014421
H8,TinyStories validation,2,65,65,1,165062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11097981800048728
H8,TinyStories validation,2,65,65,2,265062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11868761200003064
H8,TinyStories validation,2,65,65,3,365062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11016718499922717
H8,TinyStories validation,2,66,66,0,66062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11100706500019442
H8,TinyStories validation,2,66,66,1,166062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11725401200055785
H8,TinyStories validation,2,66,66,2,266062,0.38461538461538464,1.3571428571428572,0.35714285714285715,2.2857142857142856,43.75,14.0,1.0,0.12554919600006542
H8,TinyStories validation,2,66,66,3,366062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.10835495199989964
H8,TinyStories validation,2,67,67,0,67062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11551964899990708
H8,TinyStories validation,2,67,67,1,167062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10632551400067314
H8,TinyStories validation,2,67,67,2,267062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11748800100031076
H8,TinyStories validation,2,67,67,3,367062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11885320500005037
H8,TinyStories validation,2,68,68,0,68062,0.46153846153846156,1.3571428571428572,0.42857142857142855,2.2857142857142856,43.75,14.0,0.9285714285714286,0.12513510000007955
H8,TinyStories validation,2,68,68,1,168062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11821897200024978
H8,TinyStories validation,2,68,68,2,268062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10859985000024608
H8,TinyStories validation,2,68,68,3,368062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11766380500012019
H8,TinyStories validation,2,69,69,0,69062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.09845087199937552
H8,TinyStories validation,2,69,69,1,169062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10763329700057511
H8,TinyStories validation,2,69,69,2,269062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12246045500069158
H8,TinyStories validation,2,69,69,3,369062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10950147399944399
H8,TinyStories validation,2,70,70,0,70062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10112009299973579
H8,TinyStories validation,2,70,70,1,170062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11042194400033623
H8,TinyStories validation,2,70,70,2,270062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10852770299970871
H8,TinyStories validation,2,70,70,3,370062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10886983099953795
H8,TinyStories validation,2,71,71,0,71062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11010738299955847
H8,TinyStories validation,2,71,71,1,171062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10982449699986319
H8,TinyStories validation,2,71,71,2,271062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11904455500007316
H8,TinyStories validation,2,71,71,3,371062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11396350900031393
H8,TinyStories validation,2,72,72,0,72062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1094133780006814
H8,TinyStories validation,2,72,72,1,172062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10842029900049965
H8,TinyStories validation,2,72,72,2,272062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10903030000008584
H8,TinyStories validation,2,72,72,3,372062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1093671059998087
H8,TinyStories validation,2,73,73,0,73062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10960682299992186
H8,TinyStories validation,2,73,73,1,173062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10854478400051448
H8,TinyStories validation,2,73,73,2,273062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1088241890001882
H8,TinyStories validation,2,73,73,3,373062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11729789400033042
H8,TinyStories validation,2,74,74,0,74062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.09971126999971602
H8,TinyStories validation,2,74,74,1,174062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11947940100071719
H8,TinyStories validation,2,74,74,2,274062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11278513999968709
H8,TinyStories validation,2,74,74,3,374062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10213359399949695
H8,TinyStories validation,2,75,75,0,75062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10891135900055815
H8,TinyStories validation,2,75,75,1,175062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11804436700003862
H8,TinyStories validation,2,75,75,2,275062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11979057000007742
H8,TinyStories validation,2,75,75,3,375062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11760058500021842
H8,TinyStories validation,2,76,76,0,76062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1075046329997349
H8,TinyStories validation,2,76,76,1,176062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10096180999971693
H8,TinyStories validation,2,76,76,2,276062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11842845499995747
H8,TinyStories validation,2,76,76,3,376062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11679635700056679
H8,TinyStories validation,2,77,77,0,77062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1093166470000142
H8,TinyStories validation,2,77,77,1,177062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11211637599990354
H8,TinyStories validation,2,77,77,2,277062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11218162600016512
H8,TinyStories validation,2,77,77,3,377062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11084354000013263
H8,TinyStories validation,2,78,78,0,78062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.12001261399927898
H8,TinyStories validation,2,78,78,1,178062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11061225899993588
H8,TinyStories validation,2,78,78,2,278062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11154340099983528
H8,TinyStories validation,2,78,78,3,378062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10976306600059615
H8,TinyStories validation,2,79,79,0,79062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11061335700014752
H8,TinyStories validation,2,79,79,1,179062,0.5384615384615384,1.4615384615384615,0.5384615384615384,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11924068499956775
H8,TinyStories validation,2,79,79,2,279062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1020495539996773
H8,TinyStories validation,2,79,79,3,379062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12069664800037572
H8,TinyStories validation,2,80,80,0,80062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11842644800071866
H8,TinyStories validation,2,80,80,1,180062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11028362599972752
H8,TinyStories validation,2,80,80,2,280062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11969473800036212
H8,TinyStories validation,2,80,80,3,380062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11795002300004853
H8,TinyStories validation,2,81,81,0,81062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11013514099977328
H8,TinyStories validation,2,81,81,1,181062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11007344099925831
H8,TinyStories validation,2,81,81,2,281062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11094279499957338
