model,domain,gamma,prompt_index,cluster_id,trial_index,position,drafted_rounds,reached_rounds,accepted_tokens
H8,TinyStories validation,8,36,36,2,7,6.0,1.0,1.0
H8,TinyStories validation,8,36,36,2,8,6.0,1.0,1.0
H8,TinyStories validation,8,36,36,3,1,8.0,8.0,8.0
H8,TinyStories validation,8,36,36,3,2,7.0,7.0,5.0
H8,TinyStories validation,8,36,36,3,3,7.0,5.0,4.0
H8,TinyStories validation,8,36,36,3,4,7.0,4.0,4.0
H8,TinyStories validation,8,36,36,3,5,6.0,4.0,3.0
H8,TinyStories validation,8,36,36,3,6,6.0,3.0,1.0
H8,TinyStories validation,8,36,36,3,7,5.0,1.0,0.0
H8,TinyStories validation,8,36,36,3,8,5.0,0.0,0.0
H8,TinyStories validation,8,37,37,0,1,8.0,8.0,8.0
H8,TinyStories validation,8,37,37,0,2,8.0,8.0,5.0
H8,TinyStories validation,8,37,37,0,3,8.0,5.0,4.0
H8,TinyStories validation,8,37,37,0,4,8.0,4.0,4.0
H8,TinyStories validation,8,37,37,0,5,8.0,4.0,3.0
H8,TinyStories validation,8,37,37,0,6,7.0,2.0,1.0
H8,TinyStories validation,8,37,37,0,7,7.0,1.0,0.0
H8,TinyStories validation,8,37,37,0,8,6.0,0.0,0.0
H8,TinyStories validation,8,37,37,1,1,6.0,6.0,6.0
H8,TinyStories validation,8,37,37,1,2,6.0,6.0,5.0
H8,TinyStories validation,8,37,37,1,3,6.0,5.0,4.0
H8,TinyStories validation,8,37,37,1,4,6.0,4.0,3.0
H8,TinyStories validation,8,37,37,1,5,6.0,3.0,3.0
H8,TinyStories validation,8,37,37,1,6,6.0,3.0,2.0
H8,TinyStories validation,8,37,37,1,7,6.0,2.0,2.0
H8,TinyStories validation,8,37,37,1,8,6.0,2.0,1.0
H8,TinyStories validation,8,37,37,2,1,8.0,8.0,8.0
H8,TinyStories validation,8,37,37,2,2,8.0,8.0,6.0
H8,TinyStories validation,8,37,37,2,3,7.0,5.0,4.0
H8,TinyStories validation,8,37,37,2,4,7.0,4.0,2.0
H8,TinyStories validation,8,37,37,2,5,7.0,2.0,2.0
H8,TinyStories validation,8,37,37,2,6,6.0,2.0,1.0
H8,TinyStories validation,8,37,37,2,7,6.0,1.0,1.0
H8,TinyStories validation,8,37,37,2,8,5.0,1.0,1.0
H8,TinyStories validation,8,37,37,3,1,11.0,11.0,11.0
H8,TinyStories validation,8,37,37,3,2,11.0,11.0,6.0
H8,TinyStories validation,8,37,37,3,3,11.0,6.0,3.0
H8,TinyStories validation,8,37,37,3,4,11.0,3.0,1.0
H8,TinyStories validation,8,37,37,3,5,10.0,1.0,0.0
H8,TinyStories validation,8,37,37,3,6,10.0,0.0,0.0
H8,TinyStories validation,8,37,37,3,7,9.0,0.0,0.0
H8,TinyStories validation,8,37,37,3,8,9.0,0.0,0.0
H8,TinyStories validation,8,38,38,0,1,12.0,12.0,12.0
H8,TinyStories validation,8,38,38,0,2,11.0,11.0,6.0
H8,TinyStories validation,8,38,38,0,3,11.0,6.0,3.0
H8,TinyStories validation,8,38,38,0,4,11.0,3.0,0.0
H8,TinyStories validation,8,38,38,0,5,11.0,0.0,0.0
H8,TinyStories validation,8,38,38,0,6,10.0,0.0,0.0
H8,TinyStories validation,8,38,38,0,7,10.0,0.0,0.0
H8,TinyStories validation,8,38,38,0,8,10.0,0.0,0.0
H8,TinyStories validation,8,38,38,1,1,8.0,8.0,8.0
H8,TinyStories validation,8,38,38,1,2,7.0,7.0,6.0
H8,TinyStories validation,8,38,38,1,3,7.0,6.0,5.0
H8,TinyStories validation,8,38,38,1,4,7.0,5.0,3.0
H8,TinyStories validation,8,38,38,1,5,7.0,3.0,2.0
H8,TinyStories validation,8,38,38,1,6,7.0,2.0,1.0
H8,TinyStories validation,8,38,38,1,7,7.0,1.0,0.0
H8,TinyStories validation,8,38,38,1,8,6.0,0.0,0.0
H8,TinyStories validation,8,38,38,2,1,6.0,6.0,6.0
H8,TinyStories validation,8,38,38,2,2,6.0,6.0,5.0
H8,TinyStories validation,8,38,38,2,3,6.0,5.0,5.0
H8,TinyStories validation,8,38,38,2,4,5.0,4.0,4.0
H8,TinyStories validation,8,38,38,2,5,5.0,4.0,2.0
H8,TinyStories validation,8,38,38,2,6,5.0,2.0,2.0
H8,TinyStories validation,8,38,38,2,7,5.0,2.0,2.0
H8,TinyStories validation,8,38,38,2,8,5.0,2.0,1.0
H8,TinyStories validation,8,38,38,3,1,8.0,8.0,8.0
H8,TinyStories validation,8,38,38,3,2,8.0,8.0,5.0
H8,TinyStories validation,8,38,38,3,3,7.0,4.0,3.0
H8,TinyStories validation,8,38,38,3,4,7.0,3.0,3.0
H8,TinyStories validation,8,38,38,3,5,7.0,3.0,3.0
H8,TinyStories validation,8,38,38,3,6,7.0,3.0,1.0
H8,TinyStories validation,8,38,38,3,7,7.0,1.0,1.0
H8,TinyStories validation,8,38,38,3,8,7.0,1.0,1.0
H8,TinyStories validation,8,39,39,0,1,6.0,6.0,6.0
H8,TinyStories validation,8,39,39,0,2,6.0,6.0,6.0
H8,TinyStories validation,8,39,39,0,3,6.0,6.0,5.0
H8,TinyStories validation,8,39,39,0,4,6.0,5.0,3.0
H8,TinyStories validation,8,39,39,0,5,6.0,3.0,3.0
H8,TinyStories validation,8,39,39,0,6,6.0,3.0,2.0
H8,TinyStories validation,8,39,39,0,7,6.0,2.0,1.0
H8,TinyStories validation,8,39,39,0,8,6.0,1.0,1.0
H8,TinyStories validation,8,39,39,1,1,11.0,11.0,11.0
H8,TinyStories validation,8,39,39,1,2,11.0,11.0,7.0
H8,TinyStories validation,8,39,39,1,3,11.0,7.0,2.0
H8,TinyStories validation,8,39,39,1,4,11.0,2.0,1.0
H8,TinyStories validation,8,39,39,1,5,10.0,1.0,0.0
H8,TinyStories validation,8,39,39,1,6,10.0,0.0,0.0
H8,TinyStories validation,8,39,39,1,7,10.0,0.0,0.0
H8,TinyStories validation,8,39,39,1,8,9.0,0.0,0.0
H8,TinyStories validation,8,39,39,2,1,7.0,7.0,6.0
H8,TinyStories validation,8,39,39,2,2,7.0,6.0,5.0
H8,TinyStories validation,8,39,39,2,3,7.0,5.0,5.0
H8,TinyStories validation,8,39,39,2,4,7.0,5.0,4.0
H8,TinyStories validation,8,39,39,2,5,6.0,3.0,3.0
H8,TinyStories validation,8,39,39,2,6,6.0,3.0,1.0
H8,TinyStories validation,8,39,39,2,7,6.0,1.0,1.0
H8,TinyStories validation,8,39,39,2,8,6.0,1.0,1.0
H8,TinyStories validation,8,39,39,3,1,8.0,8.0,8.0
H8,TinyStories validation,8,39,39,3,2,8.0,8.0,7.0
H8,TinyStories validation,8,39,39,3,3,8.0,7.0,3.0
H8,TinyStories validation,8,39,39,3,4,8.0,3.0,2.0
H8,TinyStories validation,8,39,39,3,5,8.0,2.0,2.0
H8,TinyStories validation,8,39,39,3,6,8.0,2.0,1.0
H8,TinyStories validation,8,39,39,3,7,8.0,1.0,1.0
H8,TinyStories validation,8,39,39,3,8,8.0,1.0,1.0
H8,TinyStories validation,8,40,40,0,1,10.0,10.0,10.0
H8,TinyStories validation,8,40,40,0,2,9.0,9.0,5.0
H8,TinyStories validation,8,40,40,0,3,9.0,5.0,2.0
H8,TinyStories validation,8,40,40,0,4,9.0,2.0,2.0
H8,TinyStories validation,8,40,40,0,5,9.0,2.0,1.0
H8,TinyStories validation,8,40,40,0,6,9.0,1.0,1.0
H8,TinyStories validation,8,40,40,0,7,8.0,1.0,1.0
H8,TinyStories validation,8,40,40,0,8,8.0,1.0,1.0
H8,TinyStories validation,8,40,40,1,1,8.0,8.0,8.0
H8,TinyStories validation,8,40,40,1,2,8.0,8.0,6.0
H8,TinyStories validation,8,40,40,1,3,7.0,6.0,4.0
H8,TinyStories validation,8,40,40,1,4,7.0,4.0,4.0
H8,TinyStories validation,8,40,40,1,5,7.0,4.0,1.0
H8,TinyStories validation,8,40,40,1,6,6.0,1.0,1.0
H8,TinyStories validation,8,40,40,1,7,6.0,1.0,0.0
H8,TinyStories validation,8,40,40,1,8,6.0,0.0,0.0
H8,TinyStories validation,8,40,40,2,1,12.0,12.0,12.0
H8,TinyStories validation,8,40,40,2,2,12.0,12.0,5.0
H8,TinyStories validation,8,40,40,2,3,11.0,4.0,2.0
H8,TinyStories validation,8,40,40,2,4,11.0,2.0,1.0
H8,TinyStories validation,8,40,40,2,5,11.0,1.0,1.0
H8,TinyStories validation,8,40,40,2,6,10.0,1.0,0.0
H8,TinyStories validation,8,40,40,2,7,10.0,0.0,0.0
H8,TinyStories validation,8,40,40,2,8,9.0,0.0,0.0
H8,TinyStories validation,8,40,40,3,1,7.0,7.0,7.0
H8,TinyStories validation,8,40,40,3,2,6.0,6.0,5.0
H8,TinyStories validation,8,40,40,3,3,6.0,5.0,4.0
H8,TinyStories validation,8,40,40,3,4,6.0,4.0,4.0
H8,TinyStories validation,8,40,40,3,5,6.0,4.0,2.0
H8,TinyStories validation,8,40,40,3,6,6.0,2.0,2.0
H8,TinyStories validation,8,40,40,3,7,5.0,2.0,1.0
H8,TinyStories validation,8,40,40,3,8,5.0,1.0,1.0
H8,TinyStories validation,8,41,41,0,1,7.0,7.0,7.0
H8,TinyStories validation,8,41,41,0,2,7.0,7.0,4.0
H8,TinyStories validation,8,41,41,0,3,6.0,4.0,3.0
H8,TinyStories validation,8,41,41,0,4,6.0,3.0,3.0
H8,TinyStories validation,8,41,41,0,5,5.0,3.0,3.0
H8,TinyStories validation,8,41,41,0,6,5.0,3.0,3.0
H8,TinyStories validation,8,41,41,0,7,5.0,3.0,2.0
H8,TinyStories validation,8,41,41,0,8,4.0,2.0,0.0
H8,TinyStories validation,8,41,41,1,1,11.0,11.0,11.0
H8,TinyStories validation,8,41,41,1,2,11.0,11.0,5.0
H8,TinyStories validation,8,41,41,1,3,11.0,5.0,4.0
H8,TinyStories validation,8,41,41,1,4,11.0,4.0,1.0
H8,TinyStories validation,8,41,41,1,5,10.0,1.0,0.0
H8,TinyStories validation,8,41,41,1,6,10.0,0.0,0.0
H8,TinyStories validation,8,41,41,1,7,9.0,0.0,0.0
H8,TinyStories validation,8,41,41,1,8,9.0,0.0,0.0
H8,TinyStories validation,8,41,41,2,1,6.0,6.0,6.0
H8,TinyStories validation,8,41,41,2,2,6.0,6.0,6.0
H8,TinyStories validation,8,41,41,2,3,6.0,6.0,3.0
H8,TinyStories validation,8,41,41,2,4,6.0,3.0,3.0
H8,TinyStories validation,8,41,41,2,5,6.0,3.0,3.0
H8,TinyStories validation,8,41,41,2,6,6.0,3.0,3.0
H8,TinyStories validation,8,41,41,2,7,6.0,3.0,1.0
H8,TinyStories validation,8,41,41,2,8,5.0,1.0,1.0
H8,TinyStories validation,8,41,41,3,1,10.0,10.0,10.0
H8,TinyStories validation,8,41,41,3,2,10.0,10.0,6.0
H8,TinyStories validation,8,41,41,3,3,10.0,6.0,2.0
H8,TinyStories validation,8,41,41,3,4,9.0,2.0,1.0
H8,TinyStories validation,8,41,41,3,5,9.0,1.0,1.0
H8,TinyStories validation,8,41,41,3,6,9.0,1.0,1.0
H8,TinyStories validation,8,41,41,3,7,8.0,1.0,1.0
H8,TinyStories validation,8,41,41,3,8,8.0,1.0,0.0
H8,TinyStories validation,8,42,42,0,1,7.0,7.0,7.0
H8,TinyStories validation,8,42,42,0,2,7.0,7.0,5.0
H8,TinyStories validation,8,42,42,0,3,6.0,4.0,3.0
H8,TinyStories validation,8,42,42,0,4,6.0,3.0,3.0
H8,TinyStories validation,8,42,42,0,5,6.0,3.0,3.0
H8,TinyStories validation,8,42,42,0,6,5.0,3.0,3.0
H8,TinyStories validation,8,42,42,0,7,5.0,3.0,1.0
H8,TinyStories validation,8,42,42,0,8,5.0,1.0,1.0
H8,TinyStories validation,8,42,42,1,1,8.0,8.0,8.0
H8,TinyStories validation,8,42,42,1,2,7.0,7.0,7.0
H8,TinyStories validation,8,42,42,1,3,7.0,7.0,4.0
H8,TinyStories validation,8,42,42,1,4,7.0,4.0,3.0
H8,TinyStories validation,8,42,42,1,5,6.0,3.0,2.0
H8,TinyStories validation,8,42,42,1,6,6.0,2.0,1.0
H8,TinyStories validation,8,42,42,1,7,6.0,1.0,0.0
H8,TinyStories validation,8,42,42,1,8,6.0,0.0,0.0
H8,TinyStories validation,8,42,42,2,1,7.0,7.0,7.0
H8,TinyStories validation,8,42,42,2,2,7.0,7.0,6.0
H8,TinyStories validation,8,42,42,2,3,7.0,6.0,4.0
H8,TinyStories validation,8,42,42,2,4,7.0,4.0,3.0
H8,TinyStories validation,8,42,42,2,5,7.0,3.0,3.0
H8,TinyStories validation,8,42,42,2,6,6.0,2.0,1.0
H8,TinyStories validation,8,42,42,2,7,6.0,1.0,1.0
H8,TinyStories validation,8,42,42,2,8,6.0,1.0,1.0
H8,TinyStories validation,8,42,42,3,1,11.0,11.0,11.0
H8,TinyStories validation,8,42,42,3,2,11.0,11.0,6.0
H8,TinyStories validation,8,42,42,3,3,10.0,5.0,3.0
H8,TinyStories validation,8,42,42,3,4,10.0,3.0,1.0
H8,TinyStories validation,8,42,42,3,5,9.0,1.0,1.0
H8,TinyStories validation,8,42,42,3,6,9.0,1.0,0.0
H8,TinyStories validation,8,42,42,3,7,8.0,0.0,0.0
H8,TinyStories validation,8,42,42,3,8,8.0,0.0,0.0
H8,TinyStories validation,8,43,43,0,1,5.0,5.0,5.0
H8,TinyStories validation,8,43,43,0,2,5.0,5.0,5.0
H8,TinyStories validation,8,43,43,0,3,5.0,5.0,5.0
H8,TinyStories validation,8,43,43,0,4,5.0,5.0,4.0
H8,TinyStories validation,8,43,43,0,5,5.0,4.0,4.0
H8,TinyStories validation,8,43,43,0,6,5.0,4.0,2.0
H8,TinyStories validation,8,43,43,0,7,5.0,2.0,1.0
H8,TinyStories validation,8,43,43,0,8,4.0,1.0,1.0
H8,TinyStories validation,8,43,43,1,1,9.0,9.0,9.0
H8,TinyStories validation,8,43,43,1,2,9.0,9.0,7.0
H8,TinyStories validation,8,43,43,1,3,8.0,6.0,4.0
H8,TinyStories validation,8,43,43,1,4,8.0,4.0,1.0
H8,TinyStories validation,8,43,43,1,5,8.0,1.0,1.0
H8,TinyStories validation,8,43,43,1,6,7.0,1.0,1.0
H8,TinyStories validation,8,43,43,1,7,7.0,1.0,1.0
H8,TinyStories validation,8,43,43,1,8,6.0,1.0,0.0
H8,TinyStories validation,8,43,43,2,1,8.0,8.0,8.0
H8,TinyStories validation,8,43,43,2,2,8.0,8.0,6.0
H8,TinyStories validation,8,43,43,2,3,8.0,6.0,5.0
H8,TinyStories validation,8,43,43,2,4,8.0,5.0,3.0
H8,TinyStories validation,8,43,43,2,5,8.0,3.0,1.0
H8,TinyStories validation,8,43,43,2,6,7.0,1.0,1.0
H8,TinyStories validation,8,43,43,2,7,7.0,1.0,0.0
H8,TinyStories validation,8,43,43,2,8,7.0,0.0,0.0
H8,TinyStories validation,8,43,43,3,1,10.0,10.0,10.0
H8,TinyStories validation,8,43,43,3,2,9.0,9.0,6.0
H8,TinyStories validation,8,43,43,3,3,9.0,6.0,2.0
H8,TinyStories validation,8,43,43,3,4,9.0,2.0,2.0
H8,TinyStories validation,8,43,43,3,5,9.0,2.0,2.0
H8,TinyStories validation,8,43,43,3,6,9.0,2.0,1.0
H8,TinyStories validation,8,43,43,3,7,9.0,1.0,0.0
H8,TinyStories validation,8,43,43,3,8,8.0,0.0,0.0
H8,TinyStories validation,8,44,44,0,1,9.0,9.0,9.0
H8,TinyStories validation,8,44,44,0,2,8.0,8.0,5.0
H8,TinyStories validation,8,44,44,0,3,8.0,5.0,4.0
H8,TinyStories validation,8,44,44,0,4,7.0,4.0,3.0
H8,TinyStories validation,8,44,44,0,5,7.0,3.0,2.0
H8,TinyStories validation,8,44,44,0,6,7.0,2.0,1.0
H8,TinyStories validation,8,44,44,0,7,7.0,1.0,0.0
H8,TinyStories validation,8,44,44,0,8,6.0,0.0,0.0
H8,TinyStories validation,8,44,44,1,1,7.0,7.0,7.0
H8,TinyStories validation,8,44,44,1,2,6.0,6.0,6.0
H8,TinyStories validation,8,44,44,1,3,6.0,6.0,4.0
H8,TinyStories validation,8,44,44,1,4,6.0,4.0,3.0
H8,TinyStories validation,8,44,44,1,5,6.0,3.0,3.0
H8,TinyStories validation,8,44,44,1,6,6.0,3.0,2.0
H8,TinyStories validation,8,44,44,1,7,6.0,2.0,1.0
H8,TinyStories validation,8,44,44,1,8,5.0,1.0,0.0
H8,TinyStories validation,8,44,44,2,1,9.0,9.0,9.0
H8,TinyStories validation,8,44,44,2,2,9.0,9.0,4.0
H8,TinyStories validation,8,44,44,2,3,9.0,4.0,4.0
H8,TinyStories validation,8,44,44,2,4,9.0,4.0,2.0
H8,TinyStories validation,8,44,44,2,5,8.0,2.0,2.0
H8,TinyStories validation,8,44,44,2,6,8.0,2.0,2.0
H8,TinyStories validation,8,44,44,2,7,8.0,2.0,0.0
H8,TinyStories validation,8,44,44,2,8,8.0,0.0,0.0
H8,TinyStories validation,8,44,44,3,1,10.0,10.0,10.0
H8,TinyStories validation,8,44,44,3,2,9.0,9.0,6.0
H8,TinyStories validation,8,44,44,3,3,9.0,6.0,4.0
H8,TinyStories validation,8,44,44,3,4,8.0,4.0,2.0
H8,TinyStories validation,8,44,44,3,5,8.0,2.0,1.0
H8,TinyStories validation,8,44,44,3,6,8.0,1.0,0.0
H8,TinyStories validation,8,44,44,3,7,8.0,0.0,0.0
H8,TinyStories validation,8,44,44,3,8,7.0,0.0,0.0
H8,TinyStories validation,8,45,45,0,1,7.0,7.0,7.0
H8,TinyStories validation,8,45,45,0,2,7.0,7.0,6.0
H8,TinyStories validation,8,45,45,0,3,7.0,6.0,4.0
H8,TinyStories validation,8,45,45,0,4,7.0,4.0,4.0
H8,TinyStories validation,8,45,45,0,5,6.0,3.0,2.0
H8,TinyStories validation,8,45,45,0,6,6.0,2.0,1.0
H8,TinyStories validation,8,45,45,0,7,6.0,1.0,1.0
H8,TinyStories validation,8,45,45,0,8,5.0,1.0,1.0
H8,TinyStories validation,8,45,45,1,1,9.0,9.0,9.0
H8,TinyStories validation,8,45,45,1,2,9.0,9.0,6.0
H8,TinyStories validation,8,45,45,1,3,9.0,6.0,5.0
H8,TinyStories validation,8,45,45,1,4,8.0,4.0,2.0
H8,TinyStories validation,8,45,45,1,5,8.0,2.0,1.0
H8,TinyStories validation,8,45,45,1,6,8.0,1.0,1.0
H8,TinyStories validation,8,45,45,1,7,7.0,1.0,0.0
H8,TinyStories validation,8,45,45,1,8,7.0,0.0,0.0
H8,TinyStories validation,8,45,45,2,1,7.0,7.0,7.0
H8,TinyStories validation,8,45,45,2,2,7.0,7.0,5.0
H8,TinyStories validation,8,45,45,2,3,6.0,5.0,3.0
H8,TinyStories validation,8,45,45,2,4,6.0,3.0,2.0
H8,TinyStories validation,8,45,45,2,5,6.0,2.0,2.0
H8,TinyStories validation,8,45,45,2,6,6.0,2.0,2.0
H8,TinyStories validation,8,45,45,2,7,5.0,2.0,2.0
H8,TinyStories validation,8,45,45,2,8,5.0,2.0,2.0
H8,TinyStories validation,8,45,45,3,1,7.0,7.0,7.0
H8,TinyStories validation,8,45,45,3,2,7.0,7.0,4.0
H8,TinyStories validation,8,45,45,3,3,7.0,4.0,4.0
H8,TinyStories validation,8,45,45,3,4,7.0,4.0,3.0
H8,TinyStories validation,8,45,45,3,5,6.0,2.0,2.0
H8,TinyStories validation,8,45,45,3,6,6.0,2.0,2.0
H8,TinyStories validation,8,45,45,3,7,6.0,2.0,2.0
H8,TinyStories validation,8,45,45,3,8,6.0,2.0,2.0
H8,TinyStories validation,8,46,46,0,1,9.0,9.0,9.0
H8,TinyStories validation,8,46,46,0,2,9.0,9.0,7.0
H8,TinyStories validation,8,46,46,0,3,8.0,6.0,4.0
H8,TinyStories validation,8,46,46,0,4,8.0,4.0,3.0
H8,TinyStories validation,8,46,46,0,5,8.0,3.0,1.0
H8,TinyStories validation,8,46,46,0,6,8.0,1.0,0.0
H8,TinyStories validation,8,46,46,0,7,8.0,0.0,0.0
H8,TinyStories validation,8,46,46,0,8,8.0,0.0,0.0
H8,TinyStories validation,8,46,46,1,1,7.0,7.0,7.0
H8,TinyStories validation,8,46,46,1,2,7.0,7.0,7.0
H8,TinyStories validation,8,46,46,1,3,6.0,6.0,4.0
H8,TinyStories validation,8,46,46,1,4,6.0,4.0,2.0
H8,TinyStories validation,8,46,46,1,5,6.0,2.0,2.0
H8,TinyStories validation,8,46,46,1,6,5.0,2.0,2.0
H8,TinyStories validation,8,46,46,1,7,5.0,2.0,1.0
H8,TinyStories validation,8,46,46,1,8,5.0,1.0,1.0
H8,TinyStories validation,8,46,46,2,1,9.0,9.0,9.0
H8,TinyStories validation,8,46,46,2,2,9.0,9.0,7.0
H8,TinyStories validation,8,46,46,2,3,9.0,7.0,5.0
H8,TinyStories validation,8,46,46,2,4,9.0,5.0,2.0
H8,TinyStories validation,8,46,46,2,5,8.0,1.0,1.0
H8,TinyStories validation,8,46,46,2,6,8.0,1.0,0.0
H8,TinyStories validation,8,46,46,2,7,8.0,0.0,0.0
H8,TinyStories validation,8,46,46,2,8,7.0,0.0,0.0
H8,TinyStories validation,8,46,46,3,1,8.0,8.0,8.0
H8,TinyStories validation,8,46,46,3,2,7.0,7.0,5.0
H8,TinyStories validation,8,46,46,3,3,7.0,5.0,2.0
H8,TinyStories validation,8,46,46,3,4,7.0,2.0,2.0
H8,TinyStories validation,8,46,46,3,5,7.0,2.0,2.0
H8,TinyStories validation,8,46,46,3,6,7.0,2.0,2.0
H8,TinyStories validation,8,46,46,3,7,7.0,2.0,2.0
H8,TinyStories validation,8,46,46,3,8,7.0,2.0,2.0
H8,TinyStories validation,8,47,47,0,1,8.0,8.0,8.0
H8,TinyStories validation,8,47,47,0,2,8.0,8.0,6.0
H8,TinyStories validation,8,47,47,0,3,7.0,5.0,3.0
H8,TinyStories validation,8,47,47,0,4,7.0,3.0,2.0
H8,TinyStories validation,8,47,47,0,5,6.0,2.0,2.0
H8,TinyStories validation,8,47,47,0,6,6.0,2.0,2.0
H8,TinyStories validation,8,47,47,0,7,6.0,2.0,1.0
H8,TinyStories validation,8,47,47,0,8,5.0,1.0,1.0
H8,TinyStories validation,8,47,47,1,1,10.0,10.0,10.0
H8,TinyStories validation,8,47,47,1,2,10.0,10.0,6.0
H8,TinyStories validation,8,47,47,1,3,10.0,6.0,5.0
H8,TinyStories validation,8,47,47,1,4,10.0,5.0,2.0
H8,TinyStories validation,8,47,47,1,5,9.0,1.0,0.0
H8,TinyStories validation,8,47,47,1,6,9.0,0.0,0.0
H8,TinyStories validation,8,47,47,1,7,8.0,0.0,0.0
H8,TinyStories validation,8,47,47,1,8,8.0,0.0,0.0
H8,TinyStories validation,8,47,47,2,1,8.0,8.0,8.0
H8,TinyStories validation,8,47,47,2,2,7.0,7.0,5.0
H8,TinyStories validation,8,47,47,2,3,7.0,5.0,5.0
H8,TinyStories validation,8,47,47,2,4,6.0,5.0,3.0
H8,TinyStories validation,8,47,47,2,5,6.0,3.0,1.0
H8,TinyStories validation,8,47,47,2,6,6.0,1.0,1.0
H8,TinyStories validation,8,47,47,2,7,6.0,1.0,1.0
H8,TinyStories validation,8,47,47,2,8,5.0,1.0,1.0
H8,TinyStories validation,8,47,47,3,1,6.0,6.0,6.0
H8,TinyStories validation,8,47,47,3,2,6.0,6.0,6.0
H8,TinyStories validation,8,47,47,3,3,6.0,6.0,5.0
H8,TinyStories validation,8,47,47,3,4,6.0,5.0,4.0
H8,TinyStories validation,8,47,47,3,5,6.0,4.0,3.0
H8,TinyStories validation,8,47,47,3,6,5.0,2.0,1.0
H8,TinyStories validation,8,47,47,3,7,5.0,1.0,1.0
H8,TinyStories validation,8,47,47,3,8,5.0,1.0,1.0
H8,TinyStories validation,8,48,48,0,1,9.0,9.0,9.0
H8,TinyStories validation,8,48,48,0,2,9.0,9.0,5.0
H8,TinyStories validation,8,48,48,0,3,9.0,5.0,2.0
H8,TinyStories validation,8,48,48,0,4,9.0,2.0,2.0
H8,TinyStories validation,8,48,48,0,5,9.0,2.0,2.0
H8,TinyStories validation,8,48,48,0,6,9.0,2.0,2.0
H8,TinyStories validation,8,48,48,0,7,8.0,1.0,1.0
H8,TinyStories validation,8,48,48,0,8,8.0,1.0,1.0
H8,TinyStories validation,8,48,48,1,1,8.0,8.0,8.0
H8,TinyStories validation,8,48,48,1,2,8.0,8.0,6.0
H8,TinyStories validation,8,48,48,1,3,8.0,6.0,3.0
H8,TinyStories validation,8,48,48,1,4,8.0,3.0,3.0
H8,TinyStories validation,8,48,48,1,5,8.0,3.0,1.0
H8,TinyStories validation,8,48,48,1,6,8.0,1.0,1.0
H8,TinyStories validation,8,48,48,1,7,8.0,1.0,1.0
H8,TinyStories validation,8,48,48,1,8,8.0,1.0,1.0
H8,TinyStories validation,8,48,48,2,1,10.0,10.0,10.0
H8,TinyStories validation,8,48,48,2,2,10.0,10.0,6.0
H8,TinyStories validation,8,48,48,2,3,10.0,6.0,5.0
H8,TinyStories validation,8,48,48,2,4,9.0,4.0,2.0
H8,TinyStories validation,8,48,48,2,5,9.0,2.0,0.0
H8,TinyStories validation,8,48,48,2,6,9.0,0.0,0.0
H8,TinyStories validation,8,48,48,2,7,9.0,0.0,0.0
H8,TinyStories validation,8,48,48,2,8,8.0,0.0,0.0
H8,TinyStories validation,8,48,48,3,1,7.0,7.0,7.0
H8,TinyStories validation,8,48,48,3,2,7.0,7.0,6.0
H8,TinyStories validation,8,48,48,3,3,7.0,6.0,4.0
H8,TinyStories validation,8,48,48,3,4,6.0,4.0,3.0
H8,TinyStories validation,8,48,48,3,5,6.0,3.0,3.0
H8,TinyStories validation,8,48,48,3,6,6.0,3.0,1.0
H8,TinyStories validation,8,48,48,3,7,5.0,1.0,1.0
H8,TinyStories validation,8,48,48,3,8,5.0,1.0,0.0
H8,TinyStories validation,8,49,49,0,1,9.0,9.0,9.0
H8,TinyStories validation,8,49,49,0,2,8.0,8.0,7.0
H8,TinyStories validation,8,49,49,0,3,8.0,7.0,5.0
H8,TinyStories validation,8,49,49,0,4,8.0,5.0,2.0
H8,TinyStories validation,8,49,49,0,5,8.0,2.0,1.0
H8,TinyStories validation,8,49,49,0,6,7.0,1.0,0.0
H8,TinyStories validation,8,49,49,0,7,7.0,0.0,0.0
H8,TinyStories validation,8,49,49,0,8,7.0,0.0,0.0
H8,TinyStories validation,8,49,49,1,1,11.0,11.0,11.0
H8,TinyStories validation,8,49,49,1,2,10.0,10.0,6.0
H8,TinyStories validation,8,49,49,1,3,10.0,6.0,2.0
H8,TinyStories validation,8,49,49,1,4,9.0,2.0,2.0
H8,TinyStories validation,8,49,49,1,5,9.0,2.0,1.0
H8,TinyStories validation,8,49,49,1,6,9.0,1.0,0.0
H8,TinyStories validation,8,49,49,1,7,9.0,0.0,0.0
H8,TinyStories validation,8,49,49,1,8,9.0,0.0,0.0
H8,TinyStories validation,8,49,49,2,1,8.0,8.0,8.0
H8,TinyStories validation,8,49,49,2,2,8.0,8.0,7.0
H8,TinyStories validation,8,49,49,2,3,8.0,7.0,5.0
H8,TinyStories validation,8,49,49,2,4,8.0,5.0,4.0
H8,TinyStories validation,8,49,49,2,5,8.0,4.0,1.0
H8,TinyStories validation,8,49,49,2,6,7.0,0.0,0.0
H8,TinyStories validation,8,49,49,2,7,7.0,0.0,0.0
H8,TinyStories validation,8,49,49,2,8,6.0,0.0,0.0
H8,TinyStories validation,8,49,49,3,1,11.0,11.0,11.0
H8,TinyStories validation,8,49,49,3,2,11.0,11.0,5.0
H8,TinyStories validation,8,49,49,3,3,11.0,5.0,4.0
H8,TinyStories validation,8,49,49,3,4,11.0,4.0,2.0
