domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus_H1,mean_accepted_prefix_H1,mean_accepted_beyond_first_H1,emitted_tokens_per_round_H1,rounds_per_100_tokens_H1,verification_rounds_H1,position_1_survival_H1,decode_seconds_H1,acceptance_rate_pos2plus_H8,mean_accepted_prefix_H8,mean_accepted_beyond_first_H8,emitted_tokens_per_round_H8,rounds_per_100_tokens_H8,verification_rounds_H8,position_1_survival_H8,decode_seconds_H8,accepted_prefix_improvement,accepted_beyond_first_improvement,acceptance_rate_improvement,emitted_tokens_improvement,verification_round_reduction
WikiText-103 test OOD,4,17,7,2,10217082,0.7391304347826086,3.125,2.125,4.0,25.0,8.0,1.0,0.08339539499957027,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11774778600010904,-1.125,-1.125,-0.3842917251051893,-1.0909090909090908,-9.375
WikiText-103 test OOD,4,17,7,3,10317082,0.3225806451612903,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.11386971899992204,0.5769230769230769,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.0975857849998647,0.7575757575757573,0.7575757575757577,0.25434243176178656,0.6464646464646462,6.25
WikiText-103 test OOD,4,18,8,0,10018082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.0935857690001285,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11733830399953149,-0.6666666666666665,-0.6666666666666667,-0.23333333333333334,-0.6464646464646462,-6.25
WikiText-103 test OOD,4,18,8,1,10118082,0.5,2.3,1.4,3.2,31.25,10.0,0.9,0.1046051269995587,0.42857142857142855,2.2,1.2,3.2,31.25,10.0,1.0,0.10794060999978683,-0.09999999999999964,-0.19999999999999996,-0.07142857142857145,0.0,0.0
WikiText-103 test OOD,4,18,8,2,10218082,0.43333333333333335,2.3,1.3,3.2,31.25,10.0,1.0,0.10439117399982933,0.625,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09666022399960639,0.3666666666666667,0.3666666666666667,0.19166666666666665,0.3555555555555552,3.125
WikiText-103 test OOD,4,18,8,3,10318082,0.30303030303030304,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.11533430199961003,0.41379310344827586,2.2,1.2,3.2,31.25,10.0,1.0,0.10888321099992027,0.290909090909091,0.2909090909090909,0.11076280041797282,0.290909090909091,3.125
WikiText-103 test OOD,4,19,8,0,10019082,0.23529411764705882,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.12500659999932395,0.8095238095238095,3.125,2.125,4.0,25.0,8.0,1.0,0.08528217000002769,1.4583333333333333,1.4583333333333335,0.5742296918767507,1.3333333333333335,12.5
WikiText-103 test OOD,4,19,8,1,10119082,0.5,2.3,1.3,3.2,31.25,10.0,1.0,0.10221629599982407,0.5769230769230769,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09777365399986593,0.3666666666666667,0.3666666666666667,0.07692307692307687,0.3555555555555552,3.125
WikiText-103 test OOD,4,19,8,2,10219082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11277803699977085,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10357068900066224,0.2999999999999998,0.30000000000000004,0.12664277180406208,0.290909090909091,3.125
WikiText-103 test OOD,4,19,8,3,10319082,0.3333333333333333,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11561227699985466,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1131408619994545,0.0,0.0,0.033333333333333326,0.0,0.0
WikiText-103 test OOD,4,20,9,0,10020082,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.11228768299952208,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09470684499956405,0.3666666666666667,0.3666666666666667,0.11851851851851852,0.3555555555555552,3.125
WikiText-103 test OOD,4,20,9,1,10120082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1143426240005283,0.7083333333333334,3.125,2.125,4.0,25.0,8.0,1.0,0.08572168699993199,1.125,1.125,0.353494623655914,1.0909090909090908,9.375
WikiText-103 test OOD,4,20,9,2,10220082,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11477042499973322,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11326522499985003,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,4,20,9,3,10320082,0.36666666666666664,1.9090909090909092,1.0,2.909090909090909,34.375,11.0,0.9090909090909091,0.12146831100017152,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11364725000021281,0.09090909090909083,0.0,-0.011827956989247268,0.0,0.0
WikiText-103 test OOD,4,21,9,0,10021082,0.5555555555555556,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09460282800046116,0.28125,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1229807299996537,-0.9166666666666665,-0.9166666666666667,-0.2743055555555556,-0.8888888888888888,-9.375
WikiText-103 test OOD,4,21,9,1,10121082,0.2222222222222222,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.13206248300048173,0.14634146341463414,1.3571428571428572,0.42857142857142855,2.2857142857142856,43.75,14.0,0.9285714285714286,0.14493694200064056,-0.18131868131868134,-0.18681318681318687,-0.07588075880758807,-0.1758241758241761,-3.125
WikiText-103 test OOD,4,21,9,2,10221082,0.3225806451612903,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.11368644800040784,0.6956521739130435,3.0,2.0,4.0,25.0,8.0,1.0,0.08571577400016395,1.0909090909090908,1.0909090909090908,0.37307152875175315,1.0909090909090908,9.375
WikiText-103 test OOD,4,21,9,3,10321082,0.4666666666666667,2.3,1.4,3.2,31.25,10.0,0.9,0.10511906099964108,0.5,2.3,1.4,3.2,31.25,10.0,0.9,0.10390511300010985,0.0,0.0,0.033333333333333326,0.0,0.0
WikiText-103 test OOD,4,22,10,0,10022082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11355811399971572,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11446933699971851,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,4,22,10,1,10122082,0.5,2.3,1.3,3.2,31.25,10.0,1.0,0.10287809700002981,0.625,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09300837000046158,0.3666666666666667,0.3666666666666667,0.125,0.3555555555555552,3.125
WikiText-103 test OOD,4,22,10,2,10222082,0.2647058823529412,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.124559355999736,0.3225806451612903,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.11552255700007663,0.15909090909090917,0.15909090909090906,0.057874762808349134,0.24242424242424265,3.125
WikiText-103 test OOD,4,22,10,3,10322082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.0964715209993301,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09508454499973595,0.11111111111111116,0.11111111111111116,0.08148148148148149,0.0,0.0
WikiText-103 test OOD,4,23,10,0,10023082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11655986899950221,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09539556599975185,0.5555555555555554,0.5555555555555556,0.16367980884109912,0.6464646464646462,6.25
WikiText-103 test OOD,4,23,10,1,10123082,0.2647058823529412,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12419839900030638,0.41379310344827586,2.2,1.2,3.2,31.25,10.0,1.0,0.10419222699965758,0.4500000000000002,0.44999999999999996,0.14908722109533468,0.5333333333333337,6.25
WikiText-103 test OOD,4,23,10,2,10223082,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11392306000016106,0.36666666666666664,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11425560000043333,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,4,23,10,3,10323082,0.5769230769230769,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09382174200072768,0.20512820512820512,1.4615384615384615,0.6153846153846154,2.4615384615384617,40.625,13.0,0.8461538461538461,0.13780702599979122,-1.205128205128205,-1.0512820512820513,-0.37179487179487175,-1.0940170940170937,-12.5
WikiText-103 test OOD,4,24,11,0,10024082,0.43333333333333335,2.3,1.3,3.2,31.25,10.0,1.0,0.10472242100058793,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.11036735899961059,0.0,0.0,0.04814814814814811,0.0,0.0
WikiText-103 test OOD,4,24,11,1,10124082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09485669000059715,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11338894599975902,-0.6666666666666665,-0.6666666666666667,-0.2451612903225806,-0.6464646464646462,-6.25
WikiText-103 test OOD,4,24,11,2,10224082,0.42857142857142855,2.2,1.2,3.2,31.25,10.0,1.0,0.10354779699991923,0.2777777777777778,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.12282732099993154,-0.4500000000000002,-0.3666666666666666,-0.15079365079365076,-0.5333333333333337,-6.25
WikiText-103 test OOD,4,24,11,3,10324082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11328160399989429,0.41379310344827586,2.2,1.2,3.2,31.25,10.0,1.0,0.1044522379997943,0.20000000000000018,0.19999999999999996,0.058954393770856484,0.290909090909091,3.125
WikiText-103 test OOD,4,25,11,0,10025082,0.5,2.3,1.3,3.2,31.25,10.0,1.0,0.10234048500024073,0.28125,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12020641599974624,-0.5499999999999998,-0.55,-0.21875,-0.5333333333333337,-6.25
WikiText-103 test OOD,4,25,11,1,10125082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09640954600035911,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09341890699943178,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,4,25,11,2,10225082,0.56,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09481345800031704,0.7391304347826086,3.125,2.125,4.0,25.0,8.0,1.0,0.08361585800048488,0.5694444444444446,0.5694444444444444,0.1791304347826086,0.44444444444444464,3.125
WikiText-103 test OOD,4,25,11,3,10325082,0.2571428571428571,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12722665199999028,0.42857142857142855,2.2,1.2,3.2,31.25,10.0,1.0,0.10216851099994528,0.4500000000000002,0.44999999999999996,0.17142857142857143,0.5333333333333337,6.25
WikiText-103 test OOD,4,26,12,0,10026082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09749523600021348,0.43333333333333335,2.3,1.3,3.2,31.25,10.0,1.0,0.10294522000003781,-0.3666666666666667,-0.3666666666666667,-0.16666666666666663,-0.3555555555555552,-3.125
WikiText-103 test OOD,4,26,12,1,10126082,0.5769230769230769,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09417975500036846,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10166430499975831,-0.3666666666666667,-0.3666666666666667,-0.09544159544159542,-0.3555555555555552,-3.125
WikiText-103 test OOD,4,26,12,2,10226082,0.3333333333333333,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11532035200070823,0.43333333333333335,2.2,1.3,3.2,31.25,10.0,0.9,0.10504305500035116,0.20000000000000018,0.30000000000000004,0.10000000000000003,0.290909090909091,3.125
WikiText-103 test OOD,4,26,12,3,10326082,0.6,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09308570199937094,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09448550500019337,-0.11111111111111116,-0.11111111111111116,-0.08148148148148149,0.0,0.0
WikiText-103 test OOD,4,27,12,0,10027082,0.8571428571428571,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.07424037599957956,0.4482758620689655,2.3,1.3,3.2,31.25,10.0,1.0,0.10458365700014838,-1.2714285714285718,-1.2714285714285716,-0.40886699507389157,-1.371428571428571,-9.375
WikiText-103 test OOD,4,27,12,1,10127082,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11366070300027786,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11425777500062395,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,4,27,12,2,10227082,0.56,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09455569600049785,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1139054639997994,-0.5555555555555554,-0.5555555555555556,-0.20516129032258068,-0.6464646464646462,-6.25
WikiText-103 test OOD,4,27,12,3,10327082,0.625,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09342565499991906,0.48148148148148145,2.3,1.3,3.2,31.25,10.0,1.0,0.10278951500004041,-0.3666666666666667,-0.3666666666666667,-0.14351851851851855,-0.3555555555555552,-3.125
WikiText-103 test OOD,4,28,13,0,10028082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.096583290000126,0.43333333333333335,2.3,1.3,3.2,31.25,10.0,1.0,0.10495712899955834,-0.25555555555555554,-0.25555555555555554,-0.08518518518518514,-0.3555555555555552,-3.125
WikiText-103 test OOD,4,28,13,1,10128082,0.8571428571428571,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.07455316999948991,0.5555555555555556,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09453937299986137,-0.9047619047619051,-0.9047619047619049,-0.3015873015873015,-1.0158730158730158,-6.25
WikiText-103 test OOD,4,28,13,2,10228082,0.42857142857142855,2.2,1.2,3.2,31.25,10.0,1.0,0.10316200499983097,0.34375,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11425670400058152,-0.20000000000000018,-0.19999999999999996,-0.08482142857142855,-0.290909090909091,-3.125
WikiText-103 test OOD,4,28,13,3,10328082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.10279707400059124,0.8095238095238095,3.125,2.125,4.0,25.0,8.0,1.0,0.08393699600037507,0.8250000000000002,0.825,0.34523809523809523,0.7999999999999998,6.25
WikiText-103 test OOD,4,29,13,0,10029082,0.5185185185185185,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.09479718799957482,0.5769230769230769,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09481711500029633,0.11111111111111116,0.11111111111111116,0.05840455840455838,0.0,0.0
WikiText-103 test OOD,4,29,13,1,10129082,0.3793103448275862,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1128119240001979,0.625,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09395079000023543,0.6666666666666665,0.6666666666666667,0.2456896551724138,0.6464646464646462,6.25
WikiText-103 test OOD,4,29,13,2,10229082,0.19444444444444445,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.13391848099945491,0.43333333333333335,2.3,1.3,3.2,31.25,10.0,1.0,0.10622086399962427,0.7615384615384613,0.7615384615384616,0.2388888888888889,0.7384615384615385,9.375
WikiText-103 test OOD,4,29,13,3,10329082,0.4642857142857143,2.3,1.3,3.2,31.25,10.0,1.0,0.10389227999985451,0.3548387096774194,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.11385567599973001,-0.2999999999999998,-0.30000000000000004,-0.10944700460829493,-0.290909090909091,-3.125
WikiText-103 test OOD,4,30,13,0,10030082,0.5555555555555556,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09472699500020099,0.3333333333333333,1.9090909090909092,1.0,2.909090909090909,34.375,11.0,0.9090909090909091,0.11662446100035595,-0.7575757575757573,-0.6666666666666667,-0.22222222222222227,-0.6464646464646462,-6.25
WikiText-103 test OOD,4,30,13,1,10130082,0.5769230769230769,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.09446060600021156,0.42857142857142855,2.2,1.2,3.2,31.25,10.0,1.0,0.10293814600026963,-0.46666666666666634,-0.4666666666666668,-0.14835164835164832,-0.3555555555555552,-3.125
